first_name,second_name,team_name,player_pos,minutes_played,goals_scored,goals_conceded,assists,clean_sheets,penalties_missed,penalties_saved,num_saves,own_goals,yellow_cards,red_cards,points_per_game,total_bonus_pts,total_points,bps_system,form,in_dreamteam,selected_by_percent,creativity,ict_index,influence,threat,status,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,ep_next,ep_this,event_points,news,news_added,current_cost,web_name,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,player_code,player_id,special,Mins_Per_90,Goals_Per_90,Assists_Per_90
Sung-yueng,Ki,Newcastle United,Midfielder,135,0,6,0,0,0,0,0,0,0,0,1.3,0,4,18,['form'],FALSE,0,39.8,5.8,17.8,0,unavailable,0,0,0,0,-0.3,0.3,0,0,0,0,Contract terminated by mutual consent on 31/1,2020-01-10T11:00:14.512940Z,4.7,Ki Sung-yueng,1322,0,5080,0,0,0.9,76542,268,FALSE,1.5,0,0
Jonjo,Shelvey,Newcastle United,Midfielder,1339,5,18,0,6,0,0,0,0,2,0,4.1,9,69,290,['form'],FALSE,0.6,409.2,102.4,397.8,215,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2020-01-31T01:00:23.633399Z,4.9,Shelvey,227662,0,223358,0,0,14.1,50232,269,FALSE,14.8778,0.3361,0
Sean,Longstaff,Newcastle United,Midfielder,1297,0,24,2,2,0,0,0,0,2,1,1.8,0,37,158,['form'],FALSE,0.3,215.8,55,198,136,available,100,100,0,0,0,0,0,0,0,0,N/A,2019-10-27T16:30:09.941612Z,5,Longstaff,21743,0,53294,0,0,7.4,180135,270,FALSE,14.4111,0,0.1388
Isaac,Hayden,Newcastle United,Midfielder,1965,1,32,3,7,0,0,0,0,4,1,2.5,2,61,266,['form'],FALSE,4.9,198.1,70.5,324.4,183,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2019-09-29T18:00:18.547838Z,4.4,Hayden,525036,0,634480,0,0,13.9,153127,271,FALSE,21.8333,0.0458,0.1374
Danny,Rose,Newcastle United,Defender,1242,0,19,0,3,0,0,0,0,6,0,1.8,0,31,201,['form'],FALSE,1.3,201.5,45.8,212.8,42,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2020-03-20T10:30:20.781260Z,5.3,Rose,116687,0,220231,0,0,5.8,38290,332,FALSE,13.8,0,0
Joelinton Cassio,Apolinario de Lira,Newcastle United,Striker,2221,1,36,2,6,0,0,0,0,6,0,2.1,3,61,179,['form'],FALSE,0.9,350.6,108.6,254,480,available,100,100,0,0,-0.5,0.5,0,0,0,0,N/A,2020-02-21T11:00:13.811149Z,5.5,Joelinton,149139,0,250792,0,0,11.1,180974,466,FALSE,24.6778,0.0405,0.081
Jack,Colback,Newcastle United,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,not available,0,0,0,0,-0.2,0.2,0,0,0,0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2019-09-18T22:00:13.777925Z,4.3,Colback,24335,0,24468,0,0,0,58771,482,FALSE,0,0,0
Jacob,Murphy,Newcastle United,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,not available,0,0,0,0,-0.3,0.3,0,0,0,0,Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T16:30:11.441250Z,4.7,Murphy,259,0,1383,0,0,0,114243,483,FALSE,0,0,0
Jetro,Willems,Newcastle United,Defender,1492,2,24,2,3,0,0,0,0,0,0,3.4,6,64,283,['form'],FALSE,0.8,196,74.1,345.4,198,injured,0,0,0,0,-0.2,0.2,1,0,0,0,Knee injury - Unknown return date,2020-01-18T19:30:18.512868Z,4.3,Willems,363631,0,343677,0,0,14.9,92159,498,FALSE,16.5778,0.1206,0.1206
Rolando,Aarons,Newcastle United,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,not available,0,0,0,0,-0.2,0.2,0,0,0,0,Joined Motherwell on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T23:00:20.689971Z,4.8,Aarons,1553,0,4459,0,0,0,155513,499,FALSE,0,0,0
Allan,Saint-Maximin,Newcastle United,Midfielder,1265,2,13,2,5,0,0,0,0,0,0,3.1,2,55,197,['form'],FALSE,0.6,292.3,95.4,269.4,393,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2020-03-02T12:30:27.014893Z,5.4,Saint-Maximin,91034,0,88267,0,0,10.2,170137,500,FALSE,14.0556,0.1423,0.1423
Emil,Krafth,Newcastle United,Defender,561,0,12,0,2,0,0,0,0,0,0,1.9,0,21,107,['form'],FALSE,0.1,12.1,12.2,77.2,32,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2020-01-24T13:30:16.270611Z,4.3,Krafth,4667,0,7201,0,0,4.9,111773,519,FALSE,6.2333,0,0
Andy,Carroll,Newcastle United,Striker,507,0,7,3,2,0,0,0,0,1,0,1.9,0,25,75,['form'],FALSE,0.1,120,39.9,113.6,162,available,100,75,0,0,-0.1,0.1,0,0,0,0,N/A,2020-01-17T12:30:18.951493Z,5.4,Carroll,13678,0,21222,0,0,4.6,40142,520,FALSE,5.6333,0,0.5325
Matthew,Longstaff,Newcastle United,Midfielder,544,2,9,0,1,0,0,0,0,1,0,3.6,2,25,98,['form'],FALSE,0.2,51.1,18.2,101.8,29,available,0,0,0,0,0,0,1,0,0,0,N/A,N/A,4.5,Matthew Longstaff,47861,0,38873,0,0,5.6,223175,540,FALSE,6.0444,0.3309,0
Dwight,Gayle,Newcastle United,Striker,377,0,6,1,2,0,0,0,0,1,0,1.3,0,16,32,['form'],FALSE,0,44.6,24,44.2,153,available,100,100,0,0,0,0,0,0,0,0,N/A,2020-03-13T10:30:19.636981Z,5,Gayle,6219,0,5341,0,0,3.2,104547,554,FALSE,4.1889,0,0.2387
Robert,Elliot,Newcastle United,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,Elliot,8059,0,3105,0,0,0,19838,573,FALSE,0,0,0
Thomas,Allan,Newcastle United,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4.5,Allan,1054,0,491,0,0,0,232957,598,FALSE,0,0,0
Kelland,Watts,Newcastle United,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,not available,0,0,0,0,-0.1,0.1,0,0,0,0,Joined Mansfield Town on loan until the end of the season on 28/1. - Expected back 01 Jul,2020-01-29T10:30:22.945557Z,3.9,Watts,6404,0,1844,0,0,0,232977,599,FALSE,0,0,0
Liam,Gibson,Newcastle United,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,Gibson,1734,0,668,0,0,0,156069,610,FALSE,0,0,0
Nabil,Bentaleb,Newcastle United,Midfielder,270,0,5,0,1,0,0,0,0,2,0,1.7,0,5,36,['form'],FALSE,0,56.2,10.1,41.6,3,available,0,0,0,0,-0.1,0.1,0,0,0,0,N/A,N/A,4.9,Bentaleb,3494,0,2063,0,0,1,126407,612,FALSE,3,0,0
Valentino,Lazaro,Newcastle United,Midfielder,217,0,3,0,0,0,0,0,0,0,1,0.8,0,3,16,['form'],FALSE,0,49.1,7.9,21.6,8,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2020-02-22T18:00:19.527983Z,5.4,Lazaro,1296,0,946,0,0,0.6,116543,614,FALSE,2.4111,0,0
Timm,Klose,Norwich City,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,100,75,0,0,-0.2,0.2,0,0,0,0,N/A,2019-08-27T21:30:10.685404Z,4.3,Klose,845,0,5922,0,0,0,84384,272,FALSE,0,0,0
Ben,Godfrey,Norwich City,Defender,1834,0,39,0,3,0,0,0,0,2,1,1.5,0,32,331,['form'],FALSE,0.1,20.8,54.3,427.6,92,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2020-01-18T19:30:17.891258Z,4.4,Godfrey,14141,0,23640,0,0,7.3,198826,273,FALSE,20.3778,0,0
Maximillian,Aarons,Norwich City,Defender,2430,0,48,2,5,0,0,0,0,6,0,2.1,3,58,384,['form'],FALSE,1.3,330.1,95,409,210,available,100,100,0,0,-0.2,0.2,1,0,0,0,N/A,2019-12-27T23:30:16.214403Z,4.3,Aarons,77439,0,169171,0,0,13.5,232980,274,FALSE,27,0,0.0741
Christoph,Zimmermann,Norwich City,Defender,1295,0,21,1,3,0,0,0,0,2,0,2.3,1,35,234,['form'],FALSE,0,15.5,39.1,312.2,62,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2020-02-21T13:30:22.332031Z,4.4,Zimmermann,4089,0,4117,0,0,8,192303,275,FALSE,14.3889,0,0.0695
Jamal,Lewis,Norwich City,Defender,1495,1,33,0,3,0,0,0,0,2,0,2.2,3,41,277,['form'],FALSE,0.3,139.9,56.5,314.8,110,available,100,100,0,0,-0.1,0.1,1,0,0,0,N/A,2019-11-18T15:00:15.322949Z,4.4,Lewis,36915,0,39358,0,0,9.3,194799,276,FALSE,16.6111,0.0602,0
Grant,Hanley,Norwich City,Defender,1261,0,25,0,2,0,0,0,1,4,0,1.5,1,23,214,['form'],FALSE,2.8,3.6,40,318.8,76,available,100,100,0,0,0.1,-0.1,0,0,0,0,N/A,2020-01-11T20:30:19.344676Z,4.1,Hanley,338254,0,315579,0,0,5.6,83428,277,FALSE,14.0111,0,0
Teemu,Pukki,Norwich City,Striker,2481,11,47,3,6,0,0,0,0,3,0,4.5,21,127,415,['form'],FALSE,12.8,335,199.5,537,1129,available,100,100,0,0,0,0,2,0,0,0,N/A,2020-03-03T15:00:27.073569Z,6.5,Pukki,3824834,0,3506422,0,0,19.5,57127,278,FALSE,27.5667,0.399,0.1088
Dennis,Srbeny,Norwich City,Striker,41,1,2,0,0,0,0,0,0,0,0,1.6,1,13,50,['form'],FALSE,0,3.4,7,44.2,25,unavailable,0,0,0,0,-0.3,0.3,0,0,0,0,Joined SC Paderborn on a permanent deal on 8/1,2020-01-03T15:30:19.113612Z,5.2,Srbeny,4597,0,8037,0,0,2.5,179587,279,FALSE,0.4556,2.1949,0
Tim,Krul,Norwich City,Goalkeeper,2430,0,45,0,5,0,2,95,1,4,0,3.4,10,91,510,['form'],FALSE,2.6,0,77.6,776,0,available,100,100,0,0,0.1,-0.1,2,0,0,0,N/A,2019-10-27T20:00:16.930339Z,4.6,Krul,252753,0,177979,0,0,19.8,20480,280,FALSE,27,0,0
Michael,McGovern,Norwich City,Goalkeeper,158,0,6,0,0,0,1,7,0,0,0,5.5,2,11,46,['form'],FALSE,6.1,0,6.5,65,0,available,0,0,0,0,0.1,-0.1,0,0,0,0,N/A,N/A,4.1,McGovern,397326,0,304180,0,0,2.7,18499,281,FALSE,1.7556,0,0
Mario,Vrancic,Norwich City,Midfielder,377,1,8,0,0,0,0,0,0,2,0,1.7,1,20,89,['form'],FALSE,0.1,93.1,29.3,95.2,103,available,100,100,0,0,-0.3,0.3,0,0,0,0,N/A,2020-01-21T14:00:15.440064Z,6.2,Vrancic,4062,0,14323,0,0,3.2,37614,282,FALSE,4.1889,0.2387,0
Emiliano,Buendia,Norwich City,Midfielder,2013,0,41,7,3,0,0,0,0,4,0,2.9,10,80,391,['form'],FALSE,0.7,1049,197.5,598.2,325,available,100,100,0,0,0,0,1,0,0,0,N/A,2020-03-04T23:30:19.132977Z,6,Buendia,213682,0,218092,0,0,13.3,195546,283,FALSE,22.3667,0,0.313
Onel,Hernandez,Norwich City,Midfielder,756,1,15,1,1,0,0,0,0,0,0,1.9,0,33,106,['form'],FALSE,0.1,137.5,54.6,148.6,262,available,100,75,0,0,-0.2,0.2,0,0,0,0,N/A,2020-02-21T13:30:22.348352Z,5.3,Hernandez,5955,0,16977,0,0,6.2,89470,284,FALSE,8.4,0.119,0.119
Marco,Stiepermann,Norwich City,Midfielder,928,0,24,0,1,0,0,0,0,4,0,1.4,0,26,78,['form'],FALSE,0.1,155.7,50.4,92.2,255,available,0,0,0,0,-0.5,0.5,0,0,0,0,N/A,N/A,5,Stiepermann,6090,0,11694,0,0,5.2,71738,285,FALSE,10.3111,0,0
Kenny,McLean,Norwich City,Midfielder,2288,1,45,1,5,0,0,0,0,4,0,2.2,0,62,342,['form'],FALSE,0.2,341.5,97.6,412.6,223,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2020-01-24T15:00:18.009033Z,4.8,McLean,12351,0,17336,0,0,12.9,78607,286,FALSE,25.4222,0.0393,0.0393
Todd,Cantwell,Norwich City,Midfielder,2067,6,41,2,6,0,0,0,0,4,0,3.4,10,100,368,['form'],FALSE,19.7,434.8,152.6,480,616,available,100,100,0,0,0.2,-0.2,2,0,0,0,N/A,2020-01-24T15:00:18.019788Z,4.7,Cantwell,3579533,0,2344155,0,0,21.3,193111,287,FALSE,22.9667,0.2612,0.0871
Moritz,Leitner,Norwich City,Midfielder,683,0,16,0,1,0,0,0,0,1,0,1.8,0,16,102,['form'],FALSE,0.2,127.7,28.8,106.8,53,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-09-13T13:30:19.474643Z,4.3,Leitner,25252,0,32229,0,0,3.7,87396,288,FALSE,7.5889,0,0
Alexander,Tettey,Norwich City,Midfielder,1782,1,30,1,5,0,0,0,0,4,0,2.4,3,55,310,['form'],FALSE,0.4,105.9,53.5,290.4,138,available,100,100,0,0,0,0,0,0,0,0,N/A,2020-03-03T15:00:27.123060Z,4.5,Tettey,49643,0,40796,0,0,12.2,18665,289,FALSE,19.8,0.0505,0.0505
Tom,Trybull,Norwich City,Midfielder,1022,0,21,0,2,0,0,0,0,2,0,1.8,0,25,161,['form'],FALSE,0.6,44,32,184.6,90,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-09-04T09:00:11.384947Z,4.3,Trybull,47278,0,74922,0,0,5.8,90440,290,FALSE,11.3556,0,0
Josip,Drmic,Norwich City,Striker,215,1,3,0,0,0,0,0,0,0,0,1.3,0,18,47,['form'],FALSE,0.1,24.3,24.4,45.4,175,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-11-11T12:00:15.065845Z,5.3,Drmic,5303,0,14514,0,0,3.4,81048,434,FALSE,2.3889,0.4186,0
Patrick,Roberts,Norwich City,Midfielder,24,0,2,0,0,0,0,0,0,0,0,1,0,3,12,['form'],FALSE,0,0.6,0.5,4.4,0,not available,0,0,0,0,-0.5,0.5,0,0,0,0,Joined Middlesbrough on loan until the end of the season on 2/1. - Expected back 01 Jul,2020-01-02T20:30:19.362679Z,5,Roberts,1554,0,7748,0,0,0.6,124165,435,FALSE,0.2667,0,0
Ralf,Fahrmann,Norwich City,Goalkeeper,21,0,1,0,0,0,0,1,0,0,0,1,0,1,6,['form'],FALSE,0.3,0,0.4,4,0,unavailable,0,0,0,0,-0.1,0.1,0,0,0,0,Loan ended,2020-03-03T15:00:27.954303Z,4.4,Fahrmann,5204,0,26805,0,0,0.2,28082,449,FALSE,0.2333,0,0
Sam,Byram,Norwich City,Defender,1292,0,23,0,3,0,0,0,0,4,0,1.9,2,32,201,['form'],FALSE,0.1,109.2,60.2,273.2,218,available,100,0,0,0,-0.2,0.2,0,0,0,0,N/A,2020-02-15T19:30:19.770615Z,4.3,Byram,6528,0,11229,0,0,7.4,113564,454,FALSE,14.3556,0,0
Philip,Heise,Norwich City,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.7,0,0,0,0,not available,0,0,0,0,-0.1,0.1,3,0,0,0,Joined Nurnberg on loan until the end of the season on 4/1. - Expected back 01 Jul,2020-01-10T20:00:21.434889Z,3.9,Heise,53118,0,61150,0,0,0,101061,484,FALSE,0,0,0
Ibrahim,Amadou,Norwich City,Midfielder,756,0,20,0,1,0,0,0,0,1,0,1.6,0,18,122,['form'],FALSE,0.1,18.3,22.7,177.2,31,unavailable,0,0,0,0,0,0,0,0,0,0,Loan deal ended on 31/1,2020-01-31T23:00:20.708006Z,4.5,Amadou,11548,0,11437,0,0,4,128348,507,FALSE,8.4,0,0
Adam,Idah,Norwich City,Striker,68,0,3,0,0,0,0,0,0,0,0,1.3,0,4,12,['form'],FALSE,0.1,1.5,0.9,3,4,available,0,0,0,0,-0.1,0.1,0,0,0,0,N/A,N/A,4.4,Idah,17609,0,14159,0,0,0.9,432735,538,FALSE,0.7556,0,0
Archie,Mair,Norwich City,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,Mair,6864,0,3631,0,0,0,233849,551,FALSE,0,0,0
Akin,Famewo,Norwich City,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,not available,0,0,0,0,-0.1,0.1,0,0,0,0,Joined St Mirren on loan until the end of the season on 8/1. - Expected back 01 Jul,2020-01-08T10:30:20.484548Z,3.9,Famewo,4647,0,4739,0,0,0,232667,552,FALSE,0,0,0
Ondrej,Duda,Norwich City,Midfielder,577,0,7,1,3,0,0,0,0,0,0,2.7,0,19,102,['form'],FALSE,0.1,237.3,43,108,85,available,0,0,0,0,-0.3,0.3,0,0,0,0,N/A,N/A,4.7,Duda,14764,0,8186,0,0,4,139110,601,FALSE,6.4111,0,0.156
Lukas,Rupp,Norwich City,Midfielder,336,0,6,0,1,0,0,0,0,0,0,1.7,0,10,40,['form'],FALSE,0,64.3,16.4,31.8,71,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4.5,Rupp,1284,0,594,0,0,2.2,76306,602,FALSE,3.7333,0,0
Lys,Mousset,Sheffield United,Striker,1009,5,11,4,3,0,0,0,0,1,0,3.1,9,71,214,['form'],FALSE,2.2,161.1,89,267.4,472,available,100,100,0,0,-0.5,0.5,1,0,0,0,N/A,2019-12-08T16:00:13.029423Z,4.5,Mousset,786070,0,683025,0,0,15.8,178304,70,FALSE,11.2111,0.446,0.3568
Enda,Stevens,Sheffield United,Defender,2445,2,25,2,10,0,0,0,0,5,0,3.9,8,110,498,['form'],FALSE,2.8,474.8,124.8,517.4,255,available,100,100,0,0,0.2,-0.2,1,0,0,0,N/A,2020-03-07T17:30:22.251104Z,5.2,Stevens,415942,0,261225,0,0,21.2,63426,291,FALSE,27.1667,0.0736,0.0736
Kieron,Freeman,Sheffield United,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,available,0,0,0,0,-0.3,0.3,0,0,0,0,N/A,N/A,4.2,Freeman,4804,0,10993,0,0,0,87121,292,FALSE,0,0,0
Jack,O'Connell,Sheffield United,Defender,2520,0,25,1,10,0,0,0,0,3,0,3.4,6,96,483,['form'],FALSE,3.5,228,97.2,507.2,236,available,0,0,0,0,0.2,-0.2,1,0,0,0,N/A,N/A,4.7,O'Connell,434337,0,218143,0,0,20.4,146610,293,FALSE,28,0,0.0357
George,Baldock,Sheffield United,Defender,2520,2,25,4,10,0,0,0,0,6,0,4.1,7,115,456,['form'],FALSE,11.2,320.5,94.9,435.8,192,available,0,0,0,0,0.6,-0.6,1,0,0,0,N/A,N/A,5.1,Baldock,1315290,0,551084,0,0,22.5,82691,294,FALSE,28,0.0714,0.1429
John,Egan,Sheffield United,Defender,2418,0,22,1,10,0,0,0,0,2,0,3.5,4,94,445,['form'],FALSE,2.4,12.6,83.2,446.6,372,available,100,100,0,0,0.1,-0.1,0,0,0,0,N/A,2019-11-18T23:00:14.538560Z,4.6,Egan,248840,0,91117,0,0,20.4,108416,295,FALSE,26.8667,0,0.0372
Richard,Stearman,Sheffield United,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,2.1,0,0,0,0,unavailable,0,0,0,0,-0.1,0.1,9,0,0,0,Contract terminated by mutual consent on 10/1,2020-01-10T20:30:14.424021Z,3.9,Stearman,130996,0,176597,0,0,0,18832,296,FALSE,0,0,0
John,Lundstram,Sheffield United,Defender,2065,4,20,4,9,0,0,0,0,4,0,4.7,15,128,463,['form'],FALSE,39.1,345.2,116.3,421.4,393,available,100,100,0,0,0.9,-0.9,5,0,0,0,N/A,2019-12-29T18:30:20.904666Z,4.9,Lundstram,3707115,0,1593984,0,0,26.1,153723,297,FALSE,22.9444,0.1743,0.1743
Billy,Sharp,Sheffield United,Striker,660,3,6,0,2,0,0,0,0,1,1,2.2,9,40,122,['form'],FALSE,0.5,139.9,48.6,132.6,220,available,100,100,0,0,-0.4,0.4,1,0,0,0,N/A,2019-09-14T17:00:16.602437Z,5.6,Sharp,76090,0,107173,0,0,7.1,18867,298,FALSE,7.3333,0.4091,0
Jake,Eastwood,Sheffield United,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0.1,0,0,0,0,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-10-21T21:30:15.275741Z,4.3,Eastwood,2181,0,14105,0,0,0,213280,299,FALSE,0,0,0
Mark,Duffy,Sheffield United,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,not available,0,0,0,0,-0.3,0.3,0,0,0,0,Joined ADO Den Haag on loan until the end of the season on 31/1. - Expected back 01 Jul,2019-08-08T17:30:15.368429Z,5.2,Duffy,322,0,5238,0,0,0,59614,300,FALSE,0,0,0
John,Fleck,Sheffield United,Midfielder,2188,5,21,2,8,0,0,0,0,7,0,3.8,13,94,425,['form'],FALSE,5.5,578.8,148.8,492,415,available,100,100,0,0,0,0,4,0,0,0,N/A,2019-12-14T17:00:24.844524Z,5,Fleck,807459,0,429370,0,0,18.8,47247,301,FALSE,24.3111,0.2057,0.0823
Oliver,Norwood,Sheffield United,Midfielder,2373,1,25,2,10,0,0,0,0,6,0,2.8,6,77,446,['form'],FALSE,0.5,655.9,125.7,500.6,100,available,0,0,0,0,-0.1,0.1,1,0,0,0,N/A,N/A,4.9,Norwood,62638,0,56293,0,0,15.7,79934,302,FALSE,26.3667,0.0379,0.0759
David,McGoldrick,Sheffield United,Striker,1349,0,13,2,5,0,0,0,0,2,0,2,3,42,109,['form'],FALSE,0.2,195.3,83.9,206.4,439,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2020-01-18T17:00:22.896052Z,5.4,McGoldrick,44409,0,50978,0,0,7.8,27436,303,FALSE,14.9889,0,0.1334
Chris,Basham,Sheffield United,Defender,2432,0,25,0,10,0,0,0,0,4,0,3.2,4,90,457,['form'],FALSE,1.5,143.5,73.7,499.4,91,available,0,0,0,0,0.1,-0.1,0,0,0,0,N/A,N/A,4.6,Basham,151775,0,63263,0,0,19.6,40386,423,FALSE,27.0222,0,0
Simon,Moore,Sheffield United,Goalkeeper,90,0,3,0,0,0,0,2,0,0,0,1,0,1,9,['form'],FALSE,0.1,0,0.8,7.8,0,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-12-22T12:00:21.115265Z,4.3,Moore,3815,0,6695,0,0,0.2,74854,436,FALSE,1,0,0
Luke,Freeman,Sheffield United,Midfielder,322,0,4,0,1,0,0,0,0,2,0,1.2,0,11,32,['form'],FALSE,0.1,75.1,13.6,43.6,17,available,0,0,0,0,-0.5,0.5,0,0,0,0,N/A,N/A,5,Freeman,3852,0,9914,0,0,2.2,49083,441,FALSE,3.5778,0,0
Phil,Jagielka,Sheffield United,Defender,128,0,3,0,0,0,0,0,0,0,0,1,0,4,31,['form'],FALSE,0.3,4.7,4.5,39,2,available,0,0,0,0,-0.4,0.4,0,0,0,0,N/A,N/A,4.1,Jagielka,16536,0,46790,0,0,1,7645,444,FALSE,1.4222,0,0
Callum,Robinson,Sheffield United,Midfielder,669,1,6,2,2,0,0,0,0,1,0,2.1,1,33,73,['form'],FALSE,0.2,72.8,30.4,79.8,156,not available,0,0,0,0,-0.6,0.6,1,0,0,0,Joined West Bromwich Albion on loan until the end of the season on 29/1. - Expected back 01 Jul,2020-01-29T10:30:22.129197Z,4.9,Callum Robinson,49876,0,97254,0,0,6.7,171975,453,FALSE,7.4333,0.1345,0.2691
Ravel,Morrison,Sheffield United,Midfielder,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,['form'],FALSE,0.1,0.6,0.2,0,4,not available,0,0,0,0,-0.5,0.5,0,0,0,0,Joined Middlesbrough on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T21:00:15.307952Z,4.5,Morrison,4284,0,13905,0,0,0.2,90518,456,FALSE,0.1333,0,0
Dean,Henderson,Sheffield United,Goalkeeper,2430,0,22,1,10,0,1,70,0,2,0,4.5,11,122,513,['form'],FALSE,16.3,0,53.6,517.8,18,available,100,100,0,0,0.8,-0.8,3,0,0,0,N/A,2019-11-09T17:30:13.445733Z,5.3,Henderson,1566426,0,560551,0,0,23,172649,471,FALSE,27,0,0.037
Ben,Osborn,Sheffield United,Midfielder,126,0,0,0,0,0,0,0,0,0,0,1,0,7,33,['form'],FALSE,0,26.1,6.3,28.4,8,available,0,0,0,0,-0.3,0.3,0,0,0,0,N/A,N/A,4.7,Osborn,1375,0,3111,0,0,1.5,167878,472,FALSE,1.4,0,0
Oliver,McBurnie,Sheffield United,Striker,1428,4,15,0,7,0,0,0,0,3,0,2.2,4,58,195,['form'],FALSE,0.2,131.8,103.3,299,604,available,100,100,0,0,-0.3,0.3,0,0,0,0,N/A,2020-03-07T17:30:22.692510Z,5.7,McBurnie,41044,0,38178,0,0,10.2,169432,501,FALSE,15.8667,0.2521,0
Michael,Verrips,Sheffield United,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,100,100,0,0,-0.1,0.1,0,0,0,0,N/A,2020-01-05T22:00:20.835811Z,4.4,Verrips,1235,0,2131,0,0,0,194126,521,FALSE,0,0,0
Muhamed,Besic,Sheffield United,Midfielder,243,0,2,0,0,0,0,0,0,2,0,1,0,9,40,['form'],FALSE,0.1,21.5,8.5,34.2,29,available,100,100,0,0,-0.2,0.2,0,0,0,0,N/A,2019-09-19T11:30:17.999997Z,4.3,Besic,9965,0,17592,0,0,2.1,87447,522,FALSE,2.7,0,0
Leon,Clarke,Sheffield United,Striker,13,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,['form'],FALSE,0.1,0.3,0.3,0,4,available,0,0,0,0,-0.1,0.1,0,0,0,0,N/A,N/A,4.4,Clarke,12517,0,9972,0,0,0.2,18440,547,FALSE,0.1444,0,0
Jack,Rodwell,Sheffield United,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4.5,Rodwell,1053,0,591,0,0,0,49384,591,FALSE,0,0,0
Jack,Robinson,Sheffield United,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['form'],FALSE,0,0,0,0,0,available,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,Jack Robinson,2046,0,863,0,0,0,83427,611,FALSE,0,0,0
